MONTH,DAY,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,OLATITUDE,OLONGITUDE,DESTINATION_AIRPORT,DLATITUDE,DLONGITUDE,SCHEDULED_DEPARTURE,DEPARTURE_TIME,Departure,SCHEDULED_ARRIVAL,ARRIVAL_DELAY,CANCELLED,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
1,7,DL,431,JFK,40.63975,-73.77893,TPA,27.97547,-82.53325,1059,1118,11.3,1407,51,0,32,0,10,9,0
1,7,DL,1808,LGA,40.63975,-73.77893,TPA,27.97547,-82.53325,1115,1245,12.75,1435,82,0,15,0,26,41,0
1,7,B6,1117,LGA,40.63975,-73.77893,TPA,27.97547,-82.53325,1530,1807,18.11666667,1846,157,0,0,0,13,144,0
1,7,MQ,3340,LGA,40.63975,-73.77893,TYS,35.81249,-83.99286,1130,1156,11.93333333,1333,88,0,62,0,0,26,0
1,7,MQ,3553,LGA,40.63975,-73.77893,XNA,36.28187,-94.30681,1450,1613,16.21666667,1720,91,0,8,0,0,0,83
1,8,B6,65,JFK,40.63975,-73.77893,ABQ,35.04022,-106.60919,1955,2228,22.46666667,2306,147,0,0,0,0,147,0
1,8,DL,847,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1759,1838,18.63333333,2054,18,0,0,0,16,2,0
1,8,DL,460,JFK,40.63975,-73.77893,ATL,33.64044,-84.42694,1929,1956,19.93333333,2213,24,0,0,0,24,0,0
1,8,DL,1147,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,2000,2043,20.71666667,2252,24,0,0,0,22,2,0
1,8,DL,2626,JFK,40.63975,-73.77893,ATL,33.64044,-84.42694,830,939,9.65,1113,52,0,0,0,0,0,52
1,8,MQ,3031,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,959,1102,11.03333333,1238,55,0,0,0,0,55,0
1,8,DL,2447,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1600,1713,17.21666667,1853,58,0,0,0,21,37,0
1,8,DL,498,JFK,40.63975,-73.77893,AUS,30.19453,-97.66987,1836,1931,19.51666667,2208,35,0,0,0,7,28,0
1,8,EV,5074,LGA,40.63975,-73.77893,BHM,33.56294,-86.75355,1330,1511,15.18333333,1519,100,0,0,0,100,0,0
1,8,MQ,3382,LGA,40.63975,-73.77893,BNA,36.12448,-86.67818,1610,1650,16.83333333,1749,19,0,0,0,19,0,0
1,8,MQ,3486,LGA,40.63975,-73.77893,BNA,36.12448,-86.67818,1819,1917,19.28333333,2004,55,0,0,0,55,0,0
1,8,MQ,2949,JFK,40.63975,-73.77893,BNA,36.12448,-86.67818,1655,,0,1831,,1,,,,,
1,8,DL,437,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,1030,1058,10.96666667,1140,25,0,0,0,0,0,25
1,8,DL,2694,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,2000,2035,20.58333333,2118,32,0,9,0,23,0,0
1,8,US,2142,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,1000,,0,1111,,1,,,,,
1,8,B6,2602,JFK,40.63975,-73.77893,BUF,42.94052,-78.73217,1054,1053,10.88333333,1216,31,0,31,0,0,0,0
1,8,MQ,3044,JFK,40.63975,-73.77893,BWI,39.1754,-76.6682,1629,,0,1738,,1,,,,,
1,8,EV,4995,LGA,40.63975,-73.77893,CHO,38.13864,-78.45286,2045,2125,21.41666667,2215,27,0,0,0,0,27,0
1,8,EV,5021,LGA,40.63975,-73.77893,CHS,32.89865,-80.04051,935,1002,10.03333333,1205,18,0,0,0,18,0,0
1,8,B6,1373,JFK,40.63975,-73.77893,CHS,32.89865,-80.04051,1359,1441,14.68333333,1612,27,0,0,0,27,0,0
1,8,EV,4895,LGA,40.63975,-73.77893,CLE,41.41089,-81.8494,1733,1802,18.03333333,1929,20,0,0,0,20,0,0
1,8,MQ,3615,JFK,40.63975,-73.77893,CLE,41.41089,-81.8494,1510,1613,16.21666667,1713,48,0,0,0,0,48,0
1,8,EV,4559,LGA,40.63975,-73.77893,CLE,41.41089,-81.8494,833,,0,1032,,1,,,,,
1,8,B6,1119,JFK,40.63975,-73.77893,CLT,35.21401,-80.94313,1713,1755,17.91666667,1917,37,0,0,0,6,31,0
1,8,US,413,JFK,40.63975,-73.77893,CLT,35.21401,-80.94313,620,740,7.666666667,827,83,0,3,0,80,0,0
1,8,MQ,3281,LGA,40.63975,-73.77893,CMH,39.99799,-82.89188,1100,1121,11.35,1254,20,0,0,0,5,15,0
1,8,MQ,3391,LGA,40.63975,-73.77893,CMH,39.99799,-82.89188,1938,2013,20.21666667,2137,31,0,0,0,5,26,0
1,8,MQ,3639,JFK,40.63975,-73.77893,CMH,39.99799,-82.89188,1530,1657,16.95,1730,71,0,0,0,6,65,0
1,8,MQ,3535,JFK,40.63975,-73.77893,CMH,39.99799,-82.89188,1850,,0,2039,,1,,,,,
1,8,VX,761,LGA,40.63975,-73.77893,DAL,32.84711,-96.85177,700,806,8.1,1010,36,0,36,0,0,0,0
1,8,MQ,3284,LGA,40.63975,-73.77893,DAY,39.90238,-84.21938,1356,1410,14.16666667,1548,15,0,1,0,0,14,0
1,8,MQ,3473,LGA,40.63975,-73.77893,DAY,39.90238,-84.21938,2105,2127,21.45,2303,49,0,27,0,22,0,0
1,8,US,2191,LGA,40.63975,-73.77893,DCA,38.85208,-77.03772,1800,1837,18.61666667,1922,27,0,0,0,0,27,0
1,8,MQ,3225,JFK,40.63975,-73.77893,DCA,38.85208,-77.03772,1110,,0,1234,,1,,,,,
1,8,DL,884,LGA,40.63975,-73.77893,DEN,39.85841,-104.667,1715,1754,17.9,2007,24,0,0,0,24,0,0
1,8,UA,1521,LGA,40.63975,-73.77893,DEN,39.85841,-104.667,746,743,7.716666667,1020,33,0,33,0,0,0,0
1,8,UA,1744,LGA,40.63975,-73.77893,DEN,39.85841,-104.667,1712,1806,18.1,1951,43,0,0,0,43,0,0
1,8,DL,2109,JFK,40.63975,-73.77893,DEN,39.85841,-104.667,1953,2038,20.63333333,2234,46,0,1,0,45,0,0
1,8,AA,1107,LGA,40.63975,-73.77893,DFW,32.89595,-97.0372,645,,0,955,,1,,,,,
1,8,AA,1120,LGA,40.63975,-73.77893,DFW,32.89595,-97.0372,1554,,0,1910,,1,,,,,
1,8,NK,711,LGA,40.63975,-73.77893,DTW,42.21206,-83.34884,1645,1710,17.16666667,1854,26,0,26,0,0,0,0
1,8,DL,2131,LGA,40.63975,-73.77893,DTW,42.21206,-83.34884,1825,1907,19.11666667,2047,27,0,0,0,27,0,0
1,8,MQ,3231,LGA,40.63975,-73.77893,DTW,42.21206,-83.34884,1410,1448,14.8,1609,28,0,0,0,24,4,0
1,8,DL,2331,LGA,40.63975,-73.77893,DTW,42.21206,-83.34884,2000,2045,20.75,2219,33,0,0,0,18,15,0
1,8,MQ,3181,LGA,40.63975,-73.77893,DTW,42.21206,-83.34884,1910,1954,19.9,2111,43,0,0,0,38,5,0
1,8,DL,2496,JFK,40.63975,-73.77893,DTW,42.21206,-83.34884,1937,2055,20.91666667,2157,60,0,0,0,21,39,0
1,8,B6,201,JFK,40.63975,-73.77893,FLL,26.07258,-80.15275,1730,1736,17.6,2044,17,0,11,0,6,0,0
1,8,DL,2398,JFK,40.63975,-73.77893,FLL,26.07258,-80.15275,1600,1706,17.1,1922,52,0,0,0,52,0,0
1,8,B6,301,JFK,40.63975,-73.77893,FLL,26.07258,-80.15275,1426,1533,15.55,1734,55,0,0,0,55,0,0
1,8,DL,2577,JFK,40.63975,-73.77893,FLL,26.07258,-80.15275,1900,2022,20.36666667,2223,62,0,0,0,43,19,0
1,8,MQ,3564,LGA,40.63975,-73.77893,GSO,36.09775,-79.9373,810,834,8.566666667,951,15,0,0,0,0,15,0
1,8,MQ,3384,LGA,40.63975,-73.77893,GSO,36.09775,-79.9373,1730,1856,18.93333333,1913,84,0,0,0,84,0,0
1,8,EV,5319,LGA,40.63975,-73.77893,GSO,36.09775,-79.9373,759,1309,13.15,1002,307,0,0,0,85,222,0
1,8,B6,1507,JFK,40.63975,-73.77893,IAD,38.94453,-77.45581,2145,2236,22.6,2300,44,0,0,0,44,0,0
1,8,EV,5689,LGA,40.63975,-73.77893,IAD,38.94453,-77.45581,1015,1135,11.58333333,1140,68,0,0,0,0,68,0
1,8,EV,5747,LGA,40.63975,-73.77893,IAD,38.94453,-77.45581,603,,0,723,,1,,,,,
1,8,UA,1259,LGA,40.63975,-73.77893,IAH,29.98047,-95.33972,1653,1805,18.08333333,2008,58,0,0,0,0,43,15
1,8,UA,210,LGA,40.63975,-73.77893,IAH,29.98047,-95.33972,1452,,0,1809,,1,,,,,
1,8,B6,477,JFK,40.63975,-73.77893,JAX,30.49406,-81.68786,1459,1537,15.61666667,1747,23,0,0,0,23,0,0
1,8,DL,2323,JFK,40.63975,-73.77893,LAS,36.08036,-115.15233,2005,2041,20.68333333,2309,45,0,10,0,0,35,0
1,8,AA,185,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,2055,2127,21.45,28,15,0,0,0,15,0,0
1,8,DL,472,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,815,808,8.133333333,1151,18,0,18,0,0,0,0
1,8,DL,423,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1525,1622,16.36666667,1905,30,0,0,0,30,0,0
1,8,DL,422,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,930,1053,10.88333333,1305,47,0,0,0,0,0,47
1,8,MQ,3349,LGA,40.63975,-73.77893,LIT,34.7294,-92.22425,1800,1750,17.83333333,1944,26,0,26,0,0,0,0
1,8,EV,5157,LGA,40.63975,-73.77893,MCI,39.29761,-94.71391,2030,2105,21.08333333,2303,44,0,9,0,1,34,0
1,8,B6,499,LGA,40.63975,-73.77893,MCO,28.42889,-81.31603,2100,2049,20.81666667,2349,16,0,16,0,0,0,0
1,8,B6,83,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,1530,1634,16.56666667,1836,47,0,0,0,15,32,0
1,8,WN,1064,LGA,40.63975,-73.77893,MDW,41.78598,-87.75242,825,900,9,1000,36,0,1,0,0,35,0
1,8,WN,762,LGA,40.63975,-73.77893,MDW,41.78598,-87.75242,2055,2150,21.83333333,2225,46,0,0,0,0,46,0
1,8,WN,122,LGA,40.63975,-73.77893,MDW,41.78598,-87.75242,1825,2023,20.38333333,2005,109,0,0,0,0,6,103
1,8,WN,3208,LGA,40.63975,-73.77893,MDW,41.78598,-87.75242,1555,1554,15.9,1740,,1,,,,,
1,8,EV,5516,LGA,40.63975,-73.77893,MHT,42.93452,-71.43706,1135,1229,12.48333333,1245,46,0,0,0,17,29,0
1,8,AA,1646,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,1055,1145,11.75,1408,21,0,0,0,0,0,21
1,8,AA,1445,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1525,1604,16.06666667,1859,27,0,0,0,0,27,0
1,8,DL,2002,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,1825,1918,19.3,2153,36,0,0,0,36,0,0
1,8,AA,2299,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,545,547,5.783333333,854,40,0,40,0,0,0,0
1,8,AA,1101,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,650,729,7.483333333,1008,40,0,1,0,0,0,39
1,8,F9,1253,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,945,1015,10.25,1305,40,0,21,0,6,13,0
1,8,DL,1739,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1815,1834,18.56666667,2146,49,0,30,0,19,0,0
1,8,F9,1255,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1720,1815,18.25,2040,63,0,38,0,0,24,1
1,8,AA,1483,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1950,2129,21.48333333,2308,80,0,0,0,0,80,0
1,8,AA,2387,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,1915,2044,20.73333333,2230,84,0,0,0,19,65,0
1,8,AA,2395,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1650,1859,18.98333333,2018,117,0,0,0,117,0,0
1,8,WN,2771,LGA,40.63975,-73.77893,MKE,42.94722,-87.89658,2025,2217,22.28333333,2200,99,0,0,0,16,83,0
1,8,WN,355,LGA,40.63975,-73.77893,MKE,42.94722,-87.89658,1035,,0,1210,,1,,,,,
1,8,DL,459,JFK,40.63975,-73.77893,MSP,44.88055,-93.21692,1128,1139,11.65,1343,16,0,5,0,0,0,11
1,8,DL,2462,JFK,40.63975,-73.77893,MSP,44.88055,-93.21692,1600,1645,16.75,1826,46,0,1,0,0,16,29
1,8,NK,921,LGA,40.63975,-73.77893,MYR,33.67975,-78.92833,1140,1220,12.33333333,1337,41,0,41,0,0,0,0
1,8,B6,105,JFK,40.63975,-73.77893,ORD,41.9796,-87.90446,1930,1959,19.98333333,2118,19,0,19,0,0,0,0
1,8,AA,325,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,945,1014,10.23333333,1130,24,0,0,0,0,24,0
1,8,AA,327,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1023,1058,10.96666667,1210,25,0,0,0,0,0,25
1,8,UA,741,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1600,1554,15.9,1745,30,0,30,0,0,0,0
1,8,AA,345,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1709,1722,17.36666667,1900,32,0,19,0,0,13,0
1,8,B6,905,JFK,40.63975,-73.77893,ORD,41.9796,-87.90446,829,844,8.733333333,1018,33,0,18,0,15,0,0
1,8,UA,1051,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1500,1459,14.98333333,1639,34,0,34,0,0,0,0
1,8,AA,337,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1424,1423,14.38333333,1610,35,0,35,0,0,0,0
1,8,NK,847,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,830,900,9,1008,36,0,36,0,0,0,0
1,8,AA,343,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1611,1617,16.28333333,1805,42,0,36,0,0,6,0
1,8,UA,463,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,800,908,9.133333333,940,44,0,0,0,44,0,0
1,8,UA,711,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,900,1016,10.26666667,1048,48,0,0,0,48,0,0
1,8,UA,1282,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1300,1256,12.93333333,1440,58,0,58,0,0,0,0
1,8,NK,331,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,2155,2249,22.81666667,2322,78,0,78,0,0,0,0
1,8,AA,355,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1805,1834,18.56666667,1956,85,0,56,0,18,11,0
1,8,AA,199,JFK,40.63975,-73.77893,ORD,41.9796,-87.90446,1710,1720,17.33333333,1906,87,0,77,0,10,0,0
1,8,UA,695,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,2000,2052,20.86666667,2145,90,0,41,0,0,49,0
1,8,AA,367,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,2055,2310,23.16666667,2235,122,0,0,0,0,122,0
1,8,AA,359,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1848,2212,22.2,2035,189,0,0,0,0,183,6
1,8,UA,693,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1900,2039,20.65,2049,196,0,172,0,0,24,0
1,8,UA,691,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1800,2044,20.73333333,1940,216,0,52,0,0,164,0
1,8,UA,1136,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1700,1822,18.36666667,1839,233,0,233,0,0,0,0
1,8,AA,363,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1955,,0,2134,,1,,,,,
1,8,B6,2053,JFK,40.63975,-73.77893,PBI,26.68316,-80.09559,2146,2212,22.2,41,20,0,0,0,19,1,0
1,8,DL,439,JFK,40.63975,-73.77893,PBI,26.68316,-80.09559,800,834,8.566666667,1110,23,0,0,0,0,0,23
1,8,US,597,JFK,40.63975,-73.77893,PHX,33.43417,-112.00806,959,,0,1336,,1,,,,,
1,8,EV,5405,LGA,40.63975,-73.77893,PIT,40.49147,-80.23287,1845,1943,19.71666667,2027,30,0,0,0,13,17,0
1,8,B6,208,JFK,40.63975,-73.77893,PWM,43.64617,-70.30875,905,910,9.166666667,1019,22,0,17,0,5,0,0
1,8,B6,308,JFK,40.63975,-73.77893,PWM,43.64617,-70.30875,1330,1408,14.13333333,1440,36,0,0,0,0,22,14
1,8,MQ,3463,LGA,40.63975,-73.77893,RDU,35.87764,-78.78747,1012,1054,10.9,1201,20,0,0,0,0,20,0
1,8,MQ,3531,LGA,40.63975,-73.77893,RDU,35.87764,-78.78747,650,,0,833,,1,,,,,
1,8,EV,5337,LGA,40.63975,-73.77893,RIC,37.50517,-77.31967,1900,1935,19.58333333,2030,32,0,0,0,32,0,0
1,8,B6,486,JFK,40.63975,-73.77893,ROC,43.11887,-77.67238,2242,2325,23.41666667,2359,44,0,1,0,7,36,0
1,8,B6,586,JFK,40.63975,-73.77893,ROC,43.11887,-77.67238,905,,0,1029,,1,,,,,
1,8,DL,2616,JFK,40.63975,-73.77893,SAN,32.73356,-117.18966,1845,1916,19.26666667,2209,15,0,0,0,15,0,0
1,8,MQ,3599,LGA,40.63975,-73.77893,SDF,38.17439,-85.736,830,847,8.783333333,1045,23,0,6,0,17,0,0
1,8,MQ,3168,LGA,40.63975,-73.77893,SDF,38.17439,-85.736,1355,1413,14.21666667,1604,51,0,33,0,11,7,0
1,8,MQ,3416,LGA,40.63975,-73.77893,SDF,38.17439,-85.736,1859,1952,19.86666667,2112,90,0,37,0,0,53,0
1,8,B6,263,JFK,40.63975,-73.77893,SEA,47.44898,-122.30931,1731,1732,17.53333333,2047,22,0,21,0,1,0,0
1,8,DL,405,JFK,40.63975,-73.77893,SEA,47.44898,-122.30931,900,912,9.2,1232,,0,,,,,
1,8,B6,915,JFK,40.63975,-73.77893,SFO,37.619,-122.37484,2029,2052,20.86666667,10,15,0,0,0,15,0,0
1,8,AA,15,JFK,40.63975,-73.77893,SFO,37.619,-122.37484,800,810,8.166666667,1141,29,0,19,0,0,0,10
1,8,DL,469,JFK,40.63975,-73.77893,SFO,37.619,-122.37484,900,929,9.483333333,1251,36,0,7,0,0,0,29
1,8,VX,29,JFK,40.63975,-73.77893,SFO,37.619,-122.37484,1850,1951,19.85,2240,40,0,0,0,40,0,0
1,8,DL,245,JFK,40.63975,-73.77893,SLC,40.78839,-111.97777,1905,1929,19.48333333,2236,32,0,8,0,24,0,0
1,8,DL,490,JFK,40.63975,-73.77893,SLC,40.78839,-111.97777,1559,1642,16.7,1928,33,0,0,0,0,0,33
1,8,B6,71,JFK,40.63975,-73.77893,SLC,40.78839,-111.97777,1834,1903,19.05,2152,34,0,5,0,29,0,0
1,8,DL,462,JFK,40.63975,-73.77893,SLC,40.78839,-111.97777,700,752,7.866666667,1034,56,0,4,0,0,0,52
1,8,DL,2275,JFK,40.63975,-73.77893,SLC,40.78839,-111.97777,930,1053,10.88333333,1304,,0,,,,,
1,8,B6,161,JFK,40.63975,-73.77893,SMF,38.69542,-121.59077,1941,2015,20.25,2308,24,0,0,0,13,11,0
1,8,WN,307,LGA,40.63975,-73.77893,STL,38.74769,-90.35999,1855,2051,20.85,2100,96,0,0,0,0,96,0
1,8,B6,1816,JFK,40.63975,-73.77893,SYR,43.11119,-76.10631,2229,2302,23.03333333,2338,29,0,0,0,28,1,0
1,8,DL,2165,JFK,40.63975,-73.77893,TPA,27.97547,-82.53325,800,846,8.766666667,1114,21,0,0,0,0,4,17
1,8,DL,1935,LGA,40.63975,-73.77893,TPA,27.97547,-82.53325,1905,2011,20.18333333,2222,48,0,0,0,48,0,0
1,8,B6,525,JFK,40.63975,-73.77893,TPA,27.97547,-82.53325,625,805,8.083333333,926,95,0,0,0,48,0,47
1,8,MQ,3340,LGA,40.63975,-73.77893,TYS,35.81249,-83.99286,1130,,0,1333,,1,,,,,
1,8,MQ,3553,LGA,40.63975,-73.77893,XNA,36.28187,-94.30681,1450,1524,15.4,1720,54,0,20,0,16,18,0
1,9,B6,65,JFK,40.63975,-73.77893,ABQ,35.04022,-106.60919,1955,2122,21.36666667,2306,67,0,0,0,0,67,0
1,9,WN,1871,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,925,933,9.55,1215,18,0,10,0,7,1,0
1,9,DL,1647,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,759,756,7.933333333,1051,27,0,27,0,0,0,0
1,9,DL,1947,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1059,1120,11.33333333,1347,29,0,8,0,5,16,0
1,9,DL,2547,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1730,1752,17.86666667,2017,30,0,8,0,17,5,0
1,9,DL,460,JFK,40.63975,-73.77893,ATL,33.64044,-84.42694,1925,2005,20.08333333,2209,34,0,0,0,34,0,0
1,9,MQ,3031,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,959,1024,10.4,1238,36,0,11,0,9,16,0
1,9,DL,2001,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1000,1103,11.05,1255,41,0,0,0,0,41,0
1,9,DL,1547,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,659,657,6.95,942,42,0,42,0,0,0,0
1,9,DL,1747,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,859,907,9.116666667,1200,43,0,35,0,8,0,0
1,9,MQ,3682,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,700,803,8.05,936,71,0,8,0,63,0,0
1,9,MQ,3674,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1320,1439,14.65,1554,75,0,0,0,0,75,0
1,9,DL,2608,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1859,2051,20.85,2146,105,0,0,0,0,105,0
1,9,DL,2047,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1159,1409,14.15,1452,109,0,0,0,44,65,0
1,9,DL,492,JFK,40.63975,-73.77893,ATL,33.64044,-84.42694,1720,2016,20.26666667,2006,164,0,0,0,68,96,0
1,9,DL,2626,JFK,40.63975,-73.77893,ATL,33.64044,-84.42694,830,1112,11.2,1113,188,0,26,0,0,0,162
1,9,DL,465,JFK,40.63975,-73.77893,ATL,33.64044,-84.42694,1530,2016,20.26666667,1814,279,0,0,0,33,246,0
1,9,WN,556,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1155,,0,1440,,1,,,,,
1,9,B6,795,JFK,40.63975,-73.77893,AUS,30.19453,-97.66987,830,834,8.566666667,1157,60,0,56,0,4,0,0
1,9,EV,5074,LGA,40.63975,-73.77893,BHM,33.56294,-86.75355,1330,1347,13.78333333,1519,24,0,7,0,17,0,0
1,9,EV,5038,LGA,40.63975,-73.77893,BHM,33.56294,-86.75355,2010,2143,21.71666667,2158,87,0,0,0,73,14,0
1,9,MQ,3382,LGA,40.63975,-73.77893,BNA,36.12448,-86.67818,1610,1626,16.43333333,1749,19,0,3,0,0,8,8
1,9,MQ,2949,JFK,40.63975,-73.77893,BNA,36.12448,-86.67818,1655,1700,17,1831,24,0,24,0,0,0,0
1,9,MQ,3086,LGA,40.63975,-73.77893,BNA,36.12448,-86.67818,820,831,8.516666667,952,30,0,19,0,0,11,0
1,9,MQ,3260,LGA,40.63975,-73.77893,BNA,36.12448,-86.67818,1945,2131,21.51666667,2120,93,0,0,0,0,93,0
1,9,EV,5213,LGA,40.63975,-73.77893,BNA,36.12448,-86.67818,1359,1525,15.41666667,1539,94,0,8,0,11,75,0
1,9,WN,1945,LGA,40.63975,-73.77893,BNA,36.12448,-86.67818,945,1224,12.4,1130,150,0,0,0,0,150,0
1,9,MQ,3418,LGA,40.63975,-73.77893,BNA,36.12448,-86.67818,1200,,0,1336,,1,,,,,
1,9,WN,101,LGA,40.63975,-73.77893,BNA,36.12448,-86.67818,1330,,0,1505,,1,,,,,
1,9,B6,1418,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,800,757,7.95,912,16,0,16,0,0,0,0
1,9,AA,2314,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,2025,2047,20.78333333,2135,23,0,1,0,22,0,0
1,9,AA,193,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,1240,1238,12.63333333,1343,28,0,28,0,0,0,0
1,9,US,2148,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,1300,1333,13.55,1407,28,0,0,0,0,28,0
1,9,DL,2680,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,1259,1323,13.38333333,1408,32,0,8,0,0,24,0
1,9,DL,445,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,1700,1747,17.78333333,1817,33,0,0,0,0,33,0
1,9,DL,448,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,700,705,7.083333333,821,37,0,37,0,0,0,0
1,9,DL,2686,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,1600,1654,16.9,1721,37,0,0,0,0,0,37
1,9,AA,84,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,730,725,7.416666667,841,38,0,38,0,0,0,0
1,9,B6,1318,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,1229,1255,12.91666667,1334,40,0,14,0,7,19,0
1,9,B6,118,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,1359,1435,14.58333333,1505,41,0,5,0,5,31,0
1,9,US,2140,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,900,856,8.933333333,1015,45,0,45,0,0,0,0
1,9,US,2138,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,800,803,8.05,905,46,0,43,0,0,3,0
1,9,B6,418,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,2055,2146,21.76666667,2204,56,0,5,0,12,39,0
1,9,B6,518,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,1030,1109,11.15,1133,62,0,23,0,0,0,39
1,9,US,2144,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,1100,1224,12.4,1208,74,0,0,0,0,74,0
1,9,DL,2672,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,859,1000,10,1021,81,0,20,0,0,0,61
1,9,DL,2670,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,759,802,8.033333333,912,85,0,85,0,0,0,0
1,9,DL,437,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,1030,1121,11.35,1140,86,0,35,0,0,0,51
1,9,DL,2635,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,2000,2146,21.76666667,2122,87,0,0,0,25,62,0
1,9,DL,2678,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,1200,1319,13.31666667,1316,91,0,12,0,39,0,40
1,9,DL,2668,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,659,658,6.966666667,817,114,0,114,0,0,0,0
1,9,B6,718,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,2255,111,1.183333333,2359,120,0,0,0,1,119,0
1,9,US,2142,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,1000,,0,1111,,1,,,,,
1,9,DL,2674,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,1000,,0,1120,,1,,,,,
1,9,DL,2676,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,1059,,0,1212,,1,,,,,
1,9,US,2146,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,1200,,0,1309,,1,,,,,
1,9,DL,2682,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,1359,,0,1511,,1,,,,,
