Day,DESTINATION_AIRPORT,cancellCount,delaySum,SumCount,delayCount,avgDelay,LATITUDE,LONGITUDE,Rain,Fog,Snow
28,PWM,1,,1,0,0,43.64617,-70.30875,,,
28,RDU,7,,7,0,0,35.87764,-78.78747,,,
28,RIC,0,141,1,1,141,37.50517,-77.31967,,,
28,ROC,1,,1,0,0,43.11887,-77.67238,,,
28,RSW,1,,1,0,0,26.53617,-81.75517,,,
28,SAN,1,,1,0,0,32.73356,-117.18966,,,
28,SAV,1,,1,0,0,32.12758,-81.20214,,,
28,SDF,1,,1,0,0,38.17439,-85.736,,,
28,SEA,0,22,1,1,22,47.44898,-122.30931,,,
28,SFO,7,,7,0,0,37.619,-122.37484,,,
28,SLC,1,52,3,2,17.33333333,40.78839,-111.97777,,,
28,STL,3,34,4,1,8.5,38.74769,-90.35999,,,
28,TPA,2,23,3,1,7.666666667,27.97547,-82.53325,,,
28,TYS,1,,1,0,0,35.81249,-83.99286,,,
28,XNA,1,,1,0,0,36.28187,-94.30681,,,
29,ATL,1,327,5,4,65.4,33.64044,-84.42694,,,1
29,BNA,0,46,2,2,23,36.12448,-86.67818,,,1
29,BOS,1,408,13,12,31.38461538,42.36435,-71.00518,,,1
29,CAE,0,19,1,1,19,33.93884,-81.11954,,,1
29,CHO,1,,1,0,0,38.13864,-78.45286,,,1
29,CHS,0,81,1,1,81,32.89865,-80.04051,,,1
29,CMH,2,33,3,1,11,39.99799,-82.89188,,,1
29,CVG,0,43,1,1,43,39.04614,-84.66217,,,1
29,DCA,0,116,5,5,23.2,38.85208,-77.03772,,,1
29,DEN,0,207,4,4,51.75,39.85841,-104.667,,,1
29,DFW,1,,1,0,0,32.89595,-97.0372,,,1
29,DTW,1,110,3,2,36.66666667,42.21206,-83.34884,,,1
29,FLL,0,123,5,5,24.6,26.07258,-80.15275,,,1
29,GSO,0,98,2,2,49,36.09775,-79.9373,,,1
29,HNL,0,17,1,1,17,21.31869,-157.92241,,,1
29,IAD,0,31,2,2,15.5,38.94453,-77.45581,,,1
29,IAH,0,41,1,1,41,29.98047,-95.33972,,,1
29,LAS,0,31,1,1,31,36.08036,-115.15233,,,1
29,LAX,0,41,2,2,20.5,33.94254,-118.40807,,,1
29,MCO,0,92,2,2,46,28.42889,-81.31603,,,1
29,MDW,0,20,1,1,20,41.78598,-87.75242,,,1
29,MHT,0,58,1,1,58,42.93452,-71.43706,,,1
29,MIA,0,67,4,4,16.75,25.79325,-80.29056,,,1
29,MKE,0,23,1,1,23,42.94722,-87.89658,,,1
29,MSP,0,190,1,1,190,44.88055,-93.21692,,,1
29,OMA,0,,1,1,0,41.30252,-95.89417,,,1
29,ORD,0,170,6,6,28.33333333,41.9796,-87.90446,,,1
29,PBI,0,16,1,1,16,26.68316,-80.09559,,,1
29,RDU,0,262,3,3,87.33333333,35.87764,-78.78747,,,1
29,RIC,0,22,1,1,22,37.50517,-77.31967,,,1
29,SAN,0,64,3,3,21.33333333,32.73356,-117.18966,,,1
29,SDF,0,55,1,1,55,38.17439,-85.736,,,1
29,SFO,0,64,1,1,64,37.619,-122.37484,,,1
29,STL,1,19,2,1,9.5,38.74769,-90.35999,,,1
29,SYR,0,23,1,1,23,43.11119,-76.10631,,,1
29,TPA,0,16,1,1,16,27.97547,-82.53325,,,1
30,ATL,1,632,14,13,45.14285714,33.64044,-84.42694,,,1
30,AUS,0,45,1,1,45,30.19453,-97.66987,,,1
30,BHM,0,118,2,2,59,33.56294,-86.75355,,,1
30,BNA,0,488,5,5,97.6,36.12448,-86.67818,,,1
30,BOS,4,1293,35,31,36.94285714,42.36435,-71.00518,,,1
30,BTV,0,44,2,2,22,44.473,-73.15031,,,1
30,BUF,0,127,3,3,42.33333333,42.94052,-78.73217,,,1
30,CAE,0,92,2,2,46,33.93884,-81.11954,,,1
30,CAK,0,35,1,1,35,40.91631,-81.44247,,,1
30,CHO,0,160,2,2,80,38.13864,-78.45286,,,1
30,CHS,0,48,1,1,48,32.89865,-80.04051,,,1
30,CLE,0,307,6,6,51.16666667,41.41089,-81.8494,,,1
30,CLT,0,182,5,5,36.4,35.21401,-80.94313,,,1
30,CMH,1,548,6,5,91.33333333,39.99799,-82.89188,,,1
30,CVG,0,48,1,1,48,39.04614,-84.66217,,,1
30,DAL,1,26,2,1,13,32.84711,-96.85177,,,1
30,DAY,0,114,2,2,57,39.90238,-84.21938,,,1
30,DCA,4,333,13,9,25.61538462,38.85208,-77.03772,,,1
30,DEN,0,314,5,5,62.8,39.85841,-104.667,,,1
30,DFW,0,92,3,3,30.66666667,32.89595,-97.0372,,,1
30,DTW,0,602,12,12,50.16666667,42.21206,-83.34884,,,1
30,EGE,0,,1,1,0,39.64257,-106.9177,,,1
30,FLL,0,813,15,15,54.2,26.07258,-80.15275,,,1
30,GSO,0,337,6,6,56.16666667,36.09775,-79.9373,,,1
30,HNL,0,30,1,1,30,21.31869,-157.92241,,,1
30,HOU,0,23,1,1,23,29.64542,-95.27889,,,1
30,IAD,0,216,4,4,54,38.94453,-77.45581,,,1
30,IAH,0,251,3,3,83.66666667,29.98047,-95.33972,,,1
30,LAS,0,303,7,7,43.28571429,36.08036,-115.15233,,,1
30,LAX,0,225,7,7,32.14285714,33.94254,-118.40807,,,1
30,LIT,0,161,1,1,161,34.7294,-92.22425,,,1
30,MCI,0,168,3,3,56,39.29761,-94.71391,,,1
30,MCO,0,745,16,16,46.5625,28.42889,-81.31603,,,1
30,MDW,0,61,2,2,30.5,41.78598,-87.75242,,,1
30,MHT,0,160,2,2,80,42.93452,-71.43706,,,1
30,MIA,0,746,13,13,57.38461538,25.79325,-80.29056,,,1
30,MKE,0,15,1,1,15,42.94722,-87.89658,,,1
30,MSP,0,124,4,4,31,44.88055,-93.21692,,,1
30,MSY,0,28,1,1,28,29.99339,-90.25803,,,1
30,MYR,0,127,2,2,63.5,33.67975,-78.92833,,,1
30,ORD,0,340,7,7,48.57142857,41.9796,-87.90446,,,1
30,ORF,0,171,3,3,57,36.89461,-76.20122,,,1
30,PBI,0,391,8,8,48.875,26.68316,-80.09559,,,1
30,PDX,0,27,1,1,27,45.58872,-122.5975,,,1
30,PHX,0,550,6,6,91.66666667,33.43417,-112.00806,,,1
30,PIT,0,97,1,1,97,40.49147,-80.23287,,,1
30,PWM,0,20,1,1,20,43.64617,-70.30875,,,1
30,RDU,0,732,11,11,66.54545455,35.87764,-78.78747,,,1
30,RIC,0,267,3,3,89,37.50517,-77.31967,,,1
30,ROC,0,48,2,2,24,43.11887,-77.67238,,,1
30,RSW,0,15,1,1,15,26.53617,-81.75517,,,1
30,SAN,0,56,1,1,56,32.73356,-117.18966,,,1
30,SAV,0,93,2,2,46.5,32.12758,-81.20214,,,1
30,SDF,0,145,3,3,48.33333333,38.17439,-85.736,,,1
30,SEA,0,227,3,3,75.66666667,47.44898,-122.30931,,,1
30,SFO,0,286,7,7,40.85714286,37.619,-122.37484,,,1
30,SLC,0,242,3,3,80.66666667,40.78839,-111.97777,,,1
30,SRQ,0,59,1,1,59,27.39533,-82.55411,,,1
30,STL,1,356,5,4,71.2,38.74769,-90.35999,,,1
30,SYR,0,37,2,2,18.5,43.11119,-76.10631,,,1
30,TPA,0,550,10,10,55,27.97547,-82.53325,,,1
30,TYS,0,62,1,1,62,35.81249,-83.99286,,,1
30,XNA,0,23,1,1,23,36.28187,-94.30681,,,1
31,BNA,0,57,1,1,57,36.12448,-86.67818,,,
31,BOS,0,95,3,3,31.66666667,42.36435,-71.00518,,,
31,BUF,0,56,2,2,28,42.94052,-78.73217,,,
31,FLL,0,102,2,2,51,26.07258,-80.15275,,,
31,HNL,0,1013,1,1,1013,21.31869,-157.92241,,,
31,LAX,0,342,4,4,85.5,33.94254,-118.40807,,,
31,MCO,0,53,1,1,53,28.42889,-81.31603,,,
31,MDW,1,,1,0,0,41.78598,-87.75242,,,
31,MIA,0,164,3,3,54.66666667,25.79325,-80.29056,,,
31,MSP,0,100,1,1,100,44.88055,-93.21692,,,
31,ORD,1,51,3,2,17,41.9796,-87.90446,,,
31,PBI,1,70,3,2,23.33333333,26.68316,-80.09559,,,
31,PDX,0,23,1,1,23,45.58872,-122.5975,,,
31,PHX,0,57,1,1,57,33.43417,-112.00806,,,
31,PWM,0,28,1,1,28,43.64617,-70.30875,,,
31,RIC,0,129,1,1,129,37.50517,-77.31967,,,
31,SEA,0,278,3,3,92.66666667,47.44898,-122.30931,,,
31,SFO,0,17,1,1,17,37.619,-122.37484,,,
31,SYR,0,30,1,1,30,43.11119,-76.10631,,,
31,TPA,0,145,2,2,72.5,27.97547,-82.53325,,,
